guuid	mlst
24363e1c-5198-4578-9d63-b4ffd642ffa1	1876
2446b515-1a35-42c2-a26f-5427d6c13a5c	-
24552e7b-a24c-4e78-9873-f828a11fc111	23
24cda9bc-e34c-4de2-8452-30689b13d57d	5566
24890a1f-4aea-4448-b2b1-d7ada089d225	73
2495349a-a7a7-44d0-8248-59217b9ccdfd	69
246f4d4c-aa87-4cf1-ad96-8b37f4e5712c	62
24a5d36f-8c59-4aee-816a-659ca2e65d47	59
24e94b3d-46d3-470a-8151-3993db9fc04e	131
24e1907d-b1a2-4872-a014-acf9be30236e	543
24f8c363-a289-425e-bfcf-f3a96dd68d04	-
250aa650-991f-480a-a30e-c7c5fec2d624	1193
251b4e7b-8938-4530-bd5e-98404fe1a576	131
252b72df-4d0a-4680-82f1-645e1b868c5a	88
25578262-3735-4615-b374-47a177b0ec79	131
2559c82f-4493-491b-bb92-7b6af95a3176	-
257224e5-1358-4a19-a737-d91670ab71c0	73
25769f92-0939-4820-99a2-45bad11db27d	127
259345b7-1f69-4f93-bf07-7dbcdc415ddc	73
258d94ec-00d6-4b2e-97f7-78c25b3b06b7	59
25c0eba8-5eaa-408f-b5bf-337691f2bee6	196
25cf550d-bad3-48ec-be33-9ac407f8cdb4	167
25bd9719-0055-44ad-a122-c490f08044b6	38
25ab3532-2e70-44bc-8bb1-cca43e1ed9fb	73
25f88ff2-f062-4ead-87e4-6bfd65c6d29c	1193
25dc15b7-c6f3-4230-8398-076a808d36fd	1670
25eed0ba-65ad-45ab-acf4-7e48994138e1	12
26043fa1-8569-4cb1-adbe-db05784cdf50	-
261017a0-0b63-433d-87ae-ee5f3e3e6056	367
260d4691-7e16-4548-a392-bcf2b20e104b	69
2628e27f-ee9d-4775-8b4b-1b94ef7be6ee	-
266d8747-6f21-4e8d-80dd-0f0ab71537c0	12
267c2fd1-4c1c-4f57-a579-a419ee970415	978
267d42ae-bbec-4a60-8c3a-c55d64484b64	-
268ec063-4890-40f9-b784-319f8ea73f0d	399
2689a1c8-ae9e-4f7b-bc2c-0ddc73053a02	69
2694f237-b95d-4252-830c-b4e1bfb54e0a	73
26a9e8e9-b814-4541-8022-f4660d4443a0	73
27089b40-c3de-4621-9ae1-cdd53630e2f9	69
269b2d27-fe11-4411-99ae-ccf3e704c3f2	12
270d45c7-92aa-4945-b1e6-3f28f99c81f4	131
271d6c19-8f01-49bd-8763-b765d33da00c	14
27629192-2c4c-4969-9ca5-db30914d03ec	95
2760b044-0efe-41e2-ba30-31909dcda8d3	131
276c8d5a-3a28-4946-ac3d-87a1a7f5c99d	404
276cb9c8-b654-4372-ae63-8ab66c6a187b	73
277e7b8d-5198-46fe-9a4f-2d6e7ebdd727	73
27d1f6fc-76d4-4f88-9fd6-de1143045af7	69
27b9224a-1eee-4478-a9b9-49002a168cd3	95
27a08a4f-540e-4c00-9c17-f47c6b932d95	73
27e98e2f-8936-4799-b3fa-979a10b866ea	95
27f3b779-03a4-4cf7-a2a9-9c08d758fa73	73
280ce541-0b8a-45ff-ab87-b4821d1a4f8e	95
27e2513d-6427-411b-ba7c-0f2fce69a57b	73
280d7931-1586-474e-a3d5-dc4700fe7f1e	141
2818bd59-1cac-456a-9db4-2d7780b308af	73
281d0ecf-b18c-46c9-95e0-f46cbcd2e826	448
2829c54a-2aaa-4897-99a3-5c71c680dcfa	69
2834621c-ac9b-4def-a66b-2b60323a73e3	73
283c9cce-3d80-476a-b3cc-e68f0efdcaac	538
28274349-de2b-49e5-899c-80757f8819cb	2015
287e7e98-f7ab-477d-b4a5-46541ffda33d	-
28b0c3c3-ee32-419d-a6b4-98f0c3abfab1	69
28599c5b-fb74-4d4c-8adf-4546b0c13db7	73
289a9298-daae-4275-bfb6-e2c01d3c7e72	349
28a24fb6-f0af-44ae-a084-b5e3e27bf820	-
28c5613f-1e2e-419b-9df9-5006c6214a86	-
28cfd66c-4b98-4dd5-8f32-eabeef3fe2fb	131
28fb0bb6-7d40-4c52-ac23-b49b6c20c903	131
28f9b9b8-5eca-4bb6-8299-00e0088edf83	127
28e4b513-f1d3-4897-9b8a-5a0d9e0d12c8	999
2918450c-f756-49a4-b2b9-b082ce51bd25	131
2918c2da-e88b-41c9-8c3a-b59c1833daef	131
29284af6-2175-4dc1-9762-85fe608ba59f	-
2948406f-8011-4815-9de7-b01154208843	73
292f176b-d44c-41d5-9041-ce4e6aa2e77b	73
293df4d6-3962-4a9e-84d5-c0ca4d02430e	73
29a83ab4-203d-4e55-848f-ed8726d08a58	23
295a18ee-47a9-4260-b808-a1b800ce2f0d	73
29eb1ff0-b042-4daa-8055-3f45cb2d8441	405
2a3ce06c-a6b3-4fb4-a0c5-be83ee025c70	69
2a06c84b-7b37-415f-9714-8d7e17b00cff	69
2a52cfc5-8a59-4643-a64f-9553e063824d	73
29bcca51-bee9-47b3-92c6-595d05f8f14c	58
2a5eb593-1f0a-4398-bc29-2dd1f5f54910	131
2a59126d-920b-4ced-be5c-68cd9a75ccb6	131
2a94b780-2c0c-471e-b10d-87f35d3b8fa2	131
2aaa96dd-e45e-4bf6-b907-92ac907d8f2c	73
2ac9300a-49c3-4668-b9bc-d248e19592f8	515
2a9c719d-bfe7-49f2-8d43-c8a047f7e079	1057
2ad214a1-95dd-47bd-bbff-b46d711b1c6f	2998
2afc2208-b24e-4010-9a79-0bfa7c593f6f	68
2b0a3fc6-c817-421d-b6c0-c02052949daf	88
2b21e23f-59c0-4ec6-a460-7bd37c38afdf	929
2b2a4d9a-ef42-45e8-9657-31f4decf71c2	73
2b2ebec7-8c1f-4f65-8150-e65651e28326	73
2affa3a9-2768-4361-b279-9cb14f2c1822	69
2b0b00a7-5446-4c18-88f4-938367ff111d	73
2b39f0a9-530e-4a5a-a333-bf95b89b27d4	106
2b413398-36aa-4b72-8a63-8cb6617e6018	131
2b472f36-5908-4195-a660-01e4d86162e3	127
2b4ae1a8-5941-4e13-b788-b9f5aba7408e	345
2b69f649-d756-45a9-8f20-26d04fa9a275	1193
2b4e5fb0-b79a-4a5f-99f7-aa1c1c21504d	1828
2bb315ce-6907-4f03-9416-982c07d47256	14
2b943914-08eb-42c6-a455-917ea155ed9b	73
2bb55f31-9780-4851-9ea1-437573f97e6b	73
2bbace60-69b0-4521-b60e-5b37013e2d29	421
2bca19f6-e0c3-44b9-8d8b-29a8fe8c5d7d	144
2bcdf6bf-8da7-4ea6-aa43-5e4fe899f1e3	73
2bf3b07d-4f2e-4ddb-af88-f0d93c05d6d9	543
2bf92449-b2f8-4151-8e78-99bb7a1f90f6	357
2c11aa2e-b253-495a-aae7-8b3ca2de1872	131
2c0269fe-7122-4a79-ada6-8a679108e850	73
2c508326-ba04-43b8-9071-7fdb215270c1	1406
2c2bf06f-b487-4814-832d-979d2cbc2c31	73
2c3735c9-10ec-44b3-94e5-93eec67c06bb	69
2c5f7d71-bcf0-4ae1-b19d-5c41dbe8b356	10
2c6db87d-6399-4b4a-ae52-0e2bfe95880b	95
2c8f1642-0d61-4c9d-8937-4d64483a8c94	131
2c9cd258-7443-4221-81d9-2729087cdfd3	607
2cb87762-b451-4d39-a43a-ced1d6952b47	372
2ca65623-86d4-48d4-b891-d60fcf84fbbf	543
2cee200a-3a59-4900-87f7-cd10e85178e4	-
2d1982f7-1ffe-4037-9b37-165305acad31	472
2d38365b-46ca-4154-a524-2c395cc0495f	394
2d024f58-7218-4268-9ff5-320c7be62aaf	1236
2daa964d-2d17-4f72-9ea2-b3d8192c7474	73
2d643cef-a5db-4f38-bf56-b50abcda6c91	73
2dcf5e1a-7cf5-4975-8087-2d9eb36d62af	405
2de2b554-c378-4bd3-a3cd-c1d049b083d4	131
2da76a28-cf9e-4d9d-98fe-b16c2e9314f2	95
2e072381-61d9-47b6-8015-326545e7f009	69
2e70232a-3bda-450d-8423-86f8f4c9e7ae	95
2e7ae473-5c0e-41de-869f-27c85593e736	131
2e0a5390-0251-4add-ba6b-ecab76fe6f9f	69
2e94f1a4-5e1e-4f3d-8eac-91eb9cf942f7	131
2eaa2c54-0ade-44d1-a060-7b2931f8ca7f	-
2ead7237-ce0f-4c09-826b-cbd1d0a60bb0	95
2eb88fe5-82dc-4da8-a765-bc37703ed1ca	80
2eef9b43-7a59-438b-b6a4-7b84e43b5ebd	73
2eeebf4f-2f6a-4b75-8436-7aa9c6cc95de	69
2f055cfe-e01f-4fa4-b2a8-5ab3ffecece6	681
2ec118f1-e354-42bc-98d4-96882f18cb35	127
2f323715-3e85-403f-8a6e-7eddb06d7539	69
2f3d0e14-d36b-4e3a-8a3c-ce68f7e5d7d0	1316
2f56f78c-2d86-435e-8b4b-f64db3ab2807	69
2eecae02-a749-4a34-83d4-33e9c2e74f3e	10
2f4b606e-4bcf-4743-86a3-01e2c1b7e3de	131
2f59d573-ec7c-4042-9ca9-3d136b9e3828	131
2f696531-32c8-4902-8026-07dbbcbc81d4	131
2f875523-e063-49ee-9a4d-9c345a21e2a8	12
2f8f8144-a944-4142-8812-e5cae4a631f3	12
2fa2a434-7c7d-4c9f-ac7d-4cf2b64ba7aa	73
2f9f8652-de2a-4944-a685-f88a09cf837e	73
2fb9c4e2-3214-4f4e-a6a3-50601390f5f2	95
2fc8a960-e94c-4472-a5ee-180f4f03f52c	131
2fe907a6-25cd-402c-bdab-17cb4bf72171	404
30071b6c-8afb-42d5-ae09-e61b37b9e2b8	155
2fbc6224-3810-489b-8860-81f07012a1b4	73
302015b9-e2b3-4c88-adc2-f89878c471a8	48
304334fd-505c-4c17-8a4c-f9a72f756b4b	69
301379bd-0f06-4d6c-a88b-51ce4abefb46	73
305b0125-d138-458d-b8c9-dc13979687d3	428
30479dbf-c10f-49ff-b789-f6f1271d84f9	131
30885196-fd93-4153-ad48-4536c63a6821	73
308388c9-b990-4357-9540-f6a72a51d5b1	62
30a5dfc0-e381-4ed2-8d4d-f9d055cada25	73
30917c50-3ad7-4327-ab82-1bfda7bf3cc3	95
30b07a8f-56ba-43e7-813d-97a44d12e0a8	73
30b8d7c3-9dac-4442-a79c-a0cf98af1372	491
30c12ef7-6e94-4603-be39-92f0e745a9f8	10
30d2a4f5-7ba8-475b-8010-1dec21a88074	131
30f25f2b-65e7-4cb5-8f6e-db58b482d20b	3640
31037176-2c27-4929-a1a3-7c4e7e073c4c	355
3119abf1-823e-4261-b363-93acbc985a5b	390
31363cf6-bc58-404b-98a0-5fddbbacdeaa	95
30ea99da-1f82-40fb-828b-c9ed6453d8b5	349
3154cb5f-0d57-4e70-80dc-79c4a7f27bd8	127
31819de3-8086-4679-bfb1-073320e292cd	144
318b6399-c90e-4701-9961-5f6f5e8e7166	1193
317fa1f5-82c1-4196-87fa-674552a65b0f	131
309e85f9-35fc-4615-b115-97b37724384c	-
31a11469-d856-4066-9f78-1577a1c4ae74	131
319e4341-1112-4a78-9cc6-210402b0f415	12
31aadae1-ae6f-4d77-8e79-e85ecbcc3374	131
31ab3cff-caa4-44a9-aef7-a65e3fd62c28	14
31b958a4-03b3-4a7f-ba81-77be0dda40c5	537
31c25768-e20e-46bc-8c70-122109ac201c	131
31eb2c10-20da-45f7-9a0c-4566001957ad	537
3232062b-145b-4f6b-9402-353b854d3c4d	569
321ef7fe-5846-4f4d-9318-52ae5b0b143c	69
32327e8c-3141-4222-af49-46b67378c2b4	38
327e778a-1242-4a05-a359-b8d0cd738f8e	3202
32534dbe-3f9a-4247-993d-ef3211f58dbe	95
32868e6c-c566-455f-8a20-56e446f25e25	127
32a875dc-9871-4220-869f-01f79b21cfd7	69
32b5c36c-ca72-4809-968a-b21e7472b920	73
324779c2-9596-49ef-9228-055aee19f7cf	131
32be2872-b28f-445e-9f57-ecd3ed6c900e	131
330d01c8-33cc-4f1f-8c64-ec49bfa9113b	541
32cf3c06-22a4-4d26-abf6-6444dad5070f	73
3312285b-4b39-49f3-ac17-f6bbe911ea2a	10
331295da-17a0-4ea9-bd54-566b8e1b9dd0	59
32d96bea-faa7-441b-97b7-7542937a0147	74
331abf20-d6be-457a-9b1b-1404ccf25b00	349
333acdb0-ca54-432d-aa39-6518e8214608	404
33568e4d-c42e-4d4b-9c6b-cfd2c52b6862	95
33640ccb-23ce-4bf9-95be-c61fd7454540	73
33641955-8c67-4dde-8834-2f2bf93a48fd	59
337fca7b-e5f4-4ee8-bd3f-5b27cfd99042	95
3378378c-c8b3-4339-ad5a-4d75f8a2aa5e	69
33a1edbe-c206-4312-acee-b9f6f1032b8c	131
33b99002-bea2-40fe-8491-ad466a1cf512	224
339f930c-41ec-47a1-b665-39fbb05e8f64	69
33d07f00-c220-4119-b168-2a8a78dc7859	428
33de56ff-506f-4a39-97d8-da5ed37313f0	59
33e35bca-21dc-4233-8704-44c6497e5e94	69
3412ce23-d85a-4b08-a97b-db3ef8a9e27a	104
3447545d-09b0-4096-9211-874c50c7d7fe	88
34021b14-c736-429c-ad1d-09ca542d1a91	73
340ed47c-5b72-4e42-a038-214ece7c0d4c	131
345808bf-a495-4718-97b4-514b7bcbeb9d	117
345f7a9b-0303-49ce-9dd7-6ce33b868f8b	144
34abe295-08f4-4db0-b9dc-345f27107f3b	543
34987fb2-083b-4662-9c03-8c7ea70511e6	131
3487b9ad-9d51-40ce-8992-c70d8d15b3d2	73
34befaab-2200-4710-8b91-2d82a5bf3dad	131
34c13f56-0b63-4f08-b490-c3f24614e4e5	131
34ff1bdb-3133-4b66-bb15-5a2655bc71c3	73
35795945-3070-4500-8141-42711c82ba0b	131
354b74ff-df68-40d9-87bd-d0190fcc9b19	69
35916f87-22d4-458e-ad9a-0804a43de4c2	1485
35c1a655-1413-4753-8da1-de0de6608683	69
35ed1cf1-eef4-497e-87af-fe31f397a87e	10
35d3bc1e-cc35-433f-b6e7-077ef87dd823	58
360ff93b-2f34-40d7-acec-e79b378f3c0d	73
3605755d-3ae8-42d1-9acd-44a8dcdbe51d	141
361b05d4-dcde-44f6-af85-24bb2c695313	69
34af3edd-5790-4697-b253-a5fe4f322ecd	95
35114152-2868-4ba9-8173-01a462cbf558	144
363148f7-0109-4750-a165-aed14be03199	95
364f11ba-4828-422d-855c-be13b965c090	73
365b7724-585c-44ab-8131-79f07ae76573	165
36702f7c-78d0-4064-a7eb-ace929e3fbb5	409
36a7aef5-55ea-44dd-9a58-f6c27653ade0	648
36b00ed8-c689-4a4f-a1b8-92b0d27ed8b9	-
36b5bf64-8d64-409e-9f2f-b0cb59161cb9	1914
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8	73
34b033a1-7f0c-49ec-8bd9-dbd946688505	12
371daa0d-568f-4c5a-8876-7f0c8a27829c	1434
37279a39-c867-4320-be94-16d164a3a1ae	73
357b58da-7697-45de-bdae-9d0844cbdb77	453
3701297f-0b2a-40ee-8557-ed3bc8c1b905	95
3503a750-54f1-48ce-bc9b-d6b3deba5d7b	88
375765fe-9a4e-46e5-97f2-bb3d8f502acc	131
3768afbe-a465-4c2f-b713-e5c6f3d7f484	131
377cf2f4-f009-4ca1-be33-fef8776ae548	95
37ce6e04-01b1-4a88-b8e5-d23aeec6c232	405
37d0a2c6-0b52-4618-be86-21b30e577386	73
37a65946-9349-4e2b-a92f-a3c867218fb6	537
37e22a76-5c68-4764-9426-89268aa157ed	1408
37ed5b52-ae19-4e1b-aab9-1c8e1ff092f3	131
37aa4465-b921-4c57-9bd4-c68020d456f2	62
37f36972-e9ac-4486-824e-da96526763d2	95
378e65b6-2479-452a-b8e0-89e8935c0413	409
37eaccb8-0b43-4a5b-8e99-0067fef3880d	428
37f7568d-0eec-4081-8c96-7a9d42710390	95
38434407-fa5f-4296-99be-2750909179f9	219
385683eb-156a-40bc-8119-f1acbf204a1b	73
38699c81-7dda-4bcd-8cf2-102fe042738f	127
385abed5-a3c8-44ba-a59c-7614016b94b4	-
38710c63-84b8-4e10-9512-536846a4d4ff	69
38ba48de-56cb-47e4-a60a-c691d8afd247	117
389ef33b-8677-40b6-b160-3102d31d3e2b	69
38ce5518-4629-433d-bd0b-b9c3eef1e381	93
38cfd49e-f748-46b9-9aa8-8493b7893721	69
38dcbc0c-f51d-4f40-9384-819b5e9e0b75	73
39208d88-d2ef-404e-9e5b-7e47d77631bb	57
3987b365-7f07-44af-8e40-e5aa068de4cf	362
38eb91d0-ac20-401b-b3a0-9c1234692e0c	540
3949168d-743b-43d9-aa21-9f52389b6e6c	136
39309bec-f988-43b9-8da7-bf2184e03547	420
396bbe16-2273-4d30-a8d9-a8bf02100db9	131
3989ad34-5c58-4c75-a074-d03a9d67150b	73
38f582be-8785-4253-933e-03bac21bbc9a	405
39917b72-4e59-442d-9dfb-e7de9d397a24	95
398f3e01-2f35-4fe8-be6f-86e217cbd0f2	144
39bf6492-282c-4a8a-a849-9c7f544e81c3	95
3a0cf476-8036-4ef1-aed3-3e6688ac585b	73
3a1b4019-c11f-41ea-8051-5c74c1773d70	80
3a3269a9-a577-4526-a1e4-710f6df75a13	543
3a441ebe-daf3-4801-955e-51ee5fb1589a	127
3a4b0497-effc-45c0-98b8-9248fe193c38	73
3a5f1934-3c11-47f3-89f2-5640fc796ba3	69
3a8f2481-e8a3-4805-b81f-2e123ea81e17	73
3a9b4d9d-13ff-4c02-aa84-b4127f0947fe	393
3a9e40a3-d151-43f1-b82e-9decb5d23dcc	409
3ac597cd-1b67-4f2f-bce3-9e9a5fd1e706	69
3accfe81-a401-4a19-98f9-149e6e717366	73
3ac8e22f-029f-47d8-bca9-06289da35550	69
3b78cfce-daae-4bd2-aec8-1048e7a4f56a	127
3ace2797-1fa5-4c6d-990a-8aac23c9a112	69
3bb227af-3639-4f5e-ba0b-b661543c7931	5615
3ae33e2d-e4ac-4152-86f6-9b629a7fff86	-
3aee63d6-f29d-4c7e-994e-aa00b124627a	131
3bb0af32-1a79-47d6-a365-f4003ab28953	59
3b59e031-155f-49c6-9304-0b013537042c	452
3bba80a2-7cf5-4e21-abd9-99b361bd9733	95
3ae2aa98-d49a-46ec-88d5-79d608716c82	1057
3bccb69b-754a-4732-b5bb-7a34b359be35	131
3bc22448-4e66-4fc0-864f-8942d1bf7986	297
3c0108d3-3203-4d59-8936-2a2c3162455c	453
3bd5e2d8-b03c-4392-9371-c4e4b05592c7	12
3c079c92-435e-4f79-94d9-a9d651653283	69
3c0f34c7-9fc2-4993-8613-7c49cfa57a61	73
3c13a861-11b1-4c6c-8dfc-9d632b3edb22	398
3c2981e3-53ee-4ad9-94b1-e7e5341a569b	73
3c348e85-b1fb-4261-9bba-31c2fb40a631	95
3c631581-75b0-42ca-b922-cb6b929a2812	216
3c4443cc-368b-4aa2-ae98-aa0c1c625016	69
3c7d566b-4be9-44a3-bd73-919c0f2d335f	10
3c8ed04b-7254-4c23-ad49-e5ce30403178	80
3c87798f-06ce-41d8-84db-6e8e9e6512fa	144
3c6a0c4f-f4c7-43c2-977a-65dd9c816dcd	131
3c98d714-d619-4e67-9a1e-55f89c661a7a	104
3cd5eb82-82cf-487e-b896-b53e90df88a7	404
3ce81188-aecd-40ac-af83-6c68fd9ece14	88
3cfd71f4-a19c-4074-970e-3b7d92eef1c1	14
3cfe8912-9a61-4f42-8842-c39208299a91	73
3d06b356-a78a-4561-92dc-389099ebefb3	73
3d06adba-9ec1-4fc6-b246-c58eb5569dfe	1193
3d256025-a3ac-4500-bf12-b4fde47040d7	-
3d136bca-4e5f-4214-a58c-c71620bb3f92	2617
3d1944a9-fbf7-4ab8-b4bb-beb0ed409cc3	14
3d2c920a-7fcf-4f68-88c5-2dc01cdf4d6a	12
3d57cfb2-abdf-4944-b60f-e86927a91535	73
3d309225-ede9-46f5-9ca6-622d60c4b372	95
3d5cbddd-cfb0-4e63-9b12-74ace9ea13ed	73
3d5bc63a-8c51-4291-9986-5ef545fa874b	2998
3da66e11-7893-4148-afad-f72b3340397d	131
3da45a42-da6e-4674-b62e-ace0fecf3531	73
3d630dbb-9d4c-4c50-b89d-f313e5f4311b	14
3dbb95d7-eed7-447c-a1ce-00881e6bed38	131
3da82086-e392-43eb-b203-0af59822f297	131
3dc42d10-dde4-4273-a685-bf7cbd2093fb	73
3e0405f5-802a-4231-bf66-20c520382f94	127
3dede8b3-58b7-4d32-a4fe-d8ee061ec46f	-
3df1b90e-b32e-49e0-b389-bc4c10e4da1f	69
3e0ecd8a-46ce-4582-a5e2-3ac3a7e62428	541
3e365cd4-0fae-4bc3-90f4-13bc20ba7bf3	416
3e2f6d51-5500-4dab-a429-476ee572df97	12
3e460d1c-1eb5-4fed-b1c6-b514b1403daa	69
3e7e0845-fe8a-4314-8ab0-42cf3d96c283	69
3e5cb2f8-8ae9-4d84-95fc-beff5aa1cbf3	646
3eaabda1-37f7-45d5-a3a8-b0f3ada575e0	73
3e7f100f-7a50-45dd-a3d2-bbac13b021ae	95
3e7b4d3b-68be-4ec5-99b2-9816fdb55c6c	73
3eb75289-aa32-48d8-9dfa-95cc4d9fd27b	69
3edad7cd-922c-441f-93bb-12ab6ff8b6c2	58
3ee8a520-642c-4ac3-a073-28429d620457	8602
3ec4b616-4c01-41d5-a984-d02c94365ba5	131
3ef7aa8c-5c22-4e5f-8490-7cf549b36dea	603
3f0a24d3-bfc2-41db-9f6f-27583ca53a84	5351
3f11c62c-2276-43ed-97ec-7a46283130cc	405
3eb8a169-66a8-403f-9e21-e0c7933a2571	95
3f4fdc47-6f1f-402e-aea5-65ac3f951135	73
3f1d2c31-5b0e-46d9-b2bb-5aeab9653814	131
3f526bac-f35d-475f-a4b2-e6811d922ba6	131
3f6f3b37-4c3a-48ae-b713-1ef49a118d29	2558
3f63a46b-0302-4ece-8412-a529af92b17c	442
3f7022a8-3944-4187-a4ff-0cb76691b49c	73
3f8a2705-971f-460d-9b5e-b96dbc5c3f64	46
3fc3fbeb-8393-484a-8658-63e276afd829	550
403ed66a-1557-4930-8b99-58afb42a809e	73
3fbc8a69-fd71-4f76-8790-cfeab97cfe3c	69
403c9983-d155-467d-97aa-265186a12c6c	404
405a27a0-fc9e-4706-ac4c-b7bd50193f6d	73
4068ca46-c698-4bd9-80a8-f7a578fca298	-
40a612a1-b2b7-453d-8da8-52adb4651323	410
407aa55b-8c0f-414e-b1b7-d58106bc819c	73
40d3600a-49ed-4adc-9afc-8ed87f987b01	1884
40ccd7ae-29f4-4e53-806d-067bb349e5b8	410
40d4b705-b010-4cc0-aa8b-30a9eec80e08	95
40d8ed60-4d05-4af6-9cce-d1a3c6084294	657
40dc46d0-391f-460c-8e3c-a7c6c4e413e8	69
40fa8cb1-b107-4aaf-8121-379e61a73316	73
40e572dd-e0f0-4207-b79b-94a738ad8d69	131
40d67d26-cd5d-40f6-858c-e3ffbbec7ee8	117
412df794-cc61-441b-b001-81973ea161aa	73
4136cc72-a32f-42cb-a957-aa8a7581c406	73
41a0c0ea-b352-42a2-9540-45626c186fe2	131
41a5490b-c58b-432a-9da4-582af3bf4a24	38
41412795-cfbf-4c37-8219-046a4bef4ecf	95
41818b2a-1a00-4fb3-856b-e6b1121a5c9e	135
410916a6-8f32-408c-ac8a-30e46fe6ecf5	73
41ff23c5-de1d-41a7-977c-3851cfba3668	409
41ec76b0-af9b-4caa-89e6-673e8072724b	95
42013221-1a92-42db-b5b9-9c06a7fc9551	88
421585db-e049-4710-9169-6a46b0f2ba70	73
42445288-acfb-471c-a997-114e1401d722	95
42386db1-be8c-4a1f-8ed5-329da18451a3	95
42040aa3-9fcf-4452-92e5-e523cdab3068	73
42646489-9bb5-439e-afa3-6ea9162c531e	73
426b48ac-5caa-4b0a-8e12-726ab5297ecc	1594
428c7f91-488a-41c4-8a14-2f6283f07a5f	155
429e9986-8105-40e1-bcac-7f92bc460949	73
42ac984d-6c05-4700-b843-71193d7bc932	2972
42c669ff-b3e3-4b12-8479-ac858a01f3a1	73
42d638e9-39fd-4fb2-b5c7-1d8b011f30b1	95
430a036b-2054-4600-b746-ccac47046626	1415
42f9f760-882d-4787-b9d1-75f7530b9fc2	144
430f2bd4-b37d-4f25-b9c2-baf9e47f4574	416
42fb2d23-c013-4139-8170-4fb415a6a166	95
4333866f-79ec-4645-95c1-ad6ae60bb896	69
432c460c-7f4d-4359-a576-ed2cb81d73ac	12
43281714-0188-48a3-b2a7-907a3f5c368a	73
4335d3e5-b312-4f33-9ddb-c9021a80da3a	421
43557ed2-ba90-497b-be71-92d277b9ced4	-
4380aa25-a625-4064-97cf-b54fe18feadc	-
436c44ab-1240-4137-bc67-8fd86a99aef5	648
4369ccbc-eb5b-4312-b9a5-9a2f93dcf2e4	131
438ac48c-fee4-45e9-8b02-985fa5cc2618	-
4382a5ed-ea27-4c7d-ade7-c0b4f10d5911	961
43ab4ed2-e5b8-4d2d-b027-c189c3ced97b	73
43e25c8b-e59d-4abb-adde-e9f9bbffc07c	73
44027ac6-3e8e-4b70-9222-d0e6d4d0173b	95
43bda353-bb2a-4da3-ac9c-5524f5bec7d3	2025
441009de-af98-43f6-9933-982b7e45813c	131
44108141-4bc9-4ef1-b89f-7a8f77465d2b	421
44364fb4-f521-4dfd-adef-29c02e7d8cf6	95
44208d38-5569-4476-b79d-e5c4a08db3f9	73
446bac93-9fd6-4673-b6bd-aafc6dd2bd95	6163
443ed75c-89e6-468d-b8ce-db0159622944	12
4417809a-9494-4dae-b82e-1ea28da7510d	38
44903743-a40e-4e1a-9521-7c6b49e45c2f	69
44858c68-5073-458c-a5d4-d4e59a0913bf	117
44942a89-0c07-439c-a0fa-02f68ee4f437	93
44c59189-b30b-47ab-b130-70337e28dadc	-
44e64088-05b7-403e-acfb-16d83c1b5d5f	69
44ec438d-302c-443f-a0e8-67cb3f1be363	95
44f12724-8e64-4bb9-876e-70a8010173e1	-
44fe9a74-1114-416d-b1bf-6a2baa89a47e	69
45074c78-1a26-4d99-a373-775c07f93151	131
4509347f-5b4e-4a5c-a308-76c04d343d95	88
450cfee1-3a59-4ad4-bf3d-6b5f03d62e5c	-
45131866-0680-430f-91cb-8611b879b8e7	405
454ddbec-212c-4b54-8142-88c5c293b84f	73
454e4f64-a5e9-4ee0-b7ec-ee2d4ffbd85b	12
4515523e-803b-4a36-9e8a-e5628bc0ab96	12
455f0fa0-e4c9-42f0-b226-ad40f263719f	73
456cd680-c583-41e5-b8fc-70770285866b	144
45e5c78c-af3a-4015-b796-5298f91667c7	10243
45b6c721-7bf3-4e87-a8b4-fcbf31fcd0c1	80
458d5586-8714-48d8-9614-1bccbe8e519f	88
456234a8-55c1-426f-be44-ba0ff06ce95d	624
460c2262-0924-42f2-8c25-e42edc2c0129	537
460cab4c-9d46-4b95-ab58-c9fb311ef631	73
461d8323-be8c-4476-b0aa-32a774390b2c	131
461e929a-e4c1-4f9d-9f04-6a21b3dfa9af	569
46214f4b-6485-4ee2-aa1a-e891594c19fd	428
463f2e12-3fa4-4ff8-af31-9106328dde5a	95
465d9282-4486-42cf-ad4c-5e8e4cb39c43	131
464031bc-3bac-47cd-9d3e-1c0435377872	95
464c2499-a275-4d8f-a17b-5529e2ade1d0	73
4687e9da-e7de-472d-882c-10e5c1a0df37	131
466c6064-d029-4eec-96f5-58e81f5d6936	73
4687fb59-c290-4488-bc74-4bfd944757f8	59
468ae463-f7b4-49ce-9e28-a4d3ee83291c	393
468b38a7-4593-4cab-a414-82420c091d57	73
4692afca-531f-4446-9867-db5b7e488ece	69
46961947-f400-4ca3-8d92-817d4f4eb040	131
46a08ba8-4f5c-4f8c-a689-d053dfeaad0b	12
469765cc-9b5e-4ac6-a4ef-a002ef00e2ec	1406
46aa0946-6e26-4a3a-b800-b9c61d668b44	95
46c16d11-8042-4ccd-b6fd-f9b0e276c467	144
46c9a366-682b-4234-b3fc-6f36c3ea3b1f	14
46d6c440-47c8-49e6-9b6c-ce413370949c	80
46e46d4f-d048-4817-8590-11957b907f49	1800
46ebdded-bebd-4832-9607-0d0b94ed6d0a	144
47352c35-46f4-4b60-9887-4be7fc52d4b2	543
